EXER;IDENT;NDEPT;LBUDG;INSEE;CBUDG;CTYPE;CSTYP;NOMEN;siren;CREGI;CACTI;SECTEUR;FINESS;CODBUD1;CATEG;BAL;FONCTION;COMPTE;BEDEB;BECRE;OBNETDEB;OBNETCRE;ONBDEB;ONBCRE;OOBDEB;OOBCRE;SD;SC
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6156;0,00;0,00;1609,68;0,00;0,00;0,00;0,00;0,00;1609,68;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6161;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6168;0,00;0,00;3045,03;0,00;0,00;0,00;0,00;0,00;3045,03;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6182;0,00;0,00;332,88;0,00;0,00;0,00;0,00;0,00;332,88;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6185;0,00;0,00;108,00;0,00;0,00;0,00;0,00;0,00;108,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6188;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6218;0,00;0,00;173611,13;0,00;0,00;0,00;0,00;0,00;173611,13;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6225;0,00;0,00;2438,69;0,00;0,00;0,00;0,00;0,00;2438,69;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6228;0,00;0,00;4261,69;0,00;0,00;0,00;0,00;0,00;4261,69;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6231;0,00;0,00;1302,00;0,00;0,00;0,00;0,00;0,00;1302,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6232;0,00;0,00;160,00;0,00;0,00;0,00;0,00;0,00;160,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6234;0,00;0,00;592,65;0,00;0,00;0,00;0,00;0,00;592,65;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6236;0,00;0,00;25654,66;0,00;0,00;0,00;0,00;0,00;25654,66;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6245;0,00;0,00;175,00;0,00;0,00;0,00;0,00;0,00;175,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6251;0,00;0,00;5780,57;0,00;0,00;0,00;0,00;0,00;5780,57;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6261;0,00;0,00;42262,70;0,00;0,00;0,00;0,00;0,00;42262,70;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6262;0,00;0,00;1474,94;0,00;0,00;0,00;0,00;0,00;1474,94;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6282;0,00;0,00;7227,70;0,00;0,00;0,00;0,00;0,00;7227,70;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;62878;0,00;0,00;26000,00;0,00;0,00;0,00;0,00;0,00;26000,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;631;0,00;0,00;46823,00;0,00;0,00;0,00;0,00;0,00;46823,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6331;0,00;0,00;3895,74;0,00;0,00;0,00;0,00;0,00;3895,74;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6336;0,00;0,00;4673,58;0,00;0,00;0,00;0,00;0,00;4673,58;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6338;0,00;0,00;1557,00;0,00;0,00;0,00;0,00;0,00;1557,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;64131;0,00;0,00;521976,85;0,00;0,00;0,00;0,00;0,00;521976,85;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6414;0,00;0,00;349,75;0,00;0,00;0,00;0,00;0,00;349,75;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6419;0,00;0,00;0,00;17866,03;0,00;0,00;0,00;0,00;0,00;17866,03
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6451;0,00;0,00;151651,42;0,00;0,00;0,00;0,00;0,00;151651,42;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6453;0,00;0,00;20108,95;0,00;0,00;0,00;0,00;0,00;20108,95;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6454;0,00;0,00;24823,00;0,00;0,00;0,00;0,00;0,00;24823,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6455;0,00;0,00;10373,81;0,00;0,00;0,00;0,00;0,00;10373,81;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6478;0,00;0,00;14759,03;0,00;0,00;0,00;0,00;0,00;14759,03;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6479;0,00;0,00;0,00;7090,21;0,00;0,00;0,00;0,00;0,00;7090,21
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6568;0,00;0,00;28000,00;0,00;0,00;0,00;0,00;0,00;28000,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;6718;0,00;0,00;3239,00;0,00;0,00;0,00;0,00;0,00;3239,00;0,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;74718;0,00;0,00;0,00;589923,20;0,00;0,00;0,00;0,00;0,00;589923,20
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;7473;0,00;0,00;0,00;450896,15;0,00;0,00;0,00;0,00;0,00;450896,15
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;747813;0,00;0,00;0,00;60000,00;0,00;0,00;0,00;0,00;0,00;60000,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;7478228;0,00;0,00;0,00;2527,51;0,00;0,00;0,00;0,00;0,00;2527,51
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;7588;0,00;0,00;0,00;1200,00;0,00;0,00;0,00;0,00;0,00;1200,00
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;7718;0,00;0,00;0,00;896,88;0,00;0,00;0,00;0,00;0,00;896,88
2018;13000011000010;047;GIPMDPH LOT-ET-GARONNE;984;1;421;90;M52;130000110;075;38;;;;SYND;DEF;52;7788;0,00;0,00;0,00;451,51;0,00;0,00;0,00;0,00;0,00;451,51
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;1068;0,00;53877,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53877,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;110;0,00;700469,65;0,00;0,00;11180,15;0,00;0,00;0,00;0,00;689289,50
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;12;11180,15;0,00;0,00;0,00;0,00;11180,15;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;2182;17929,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17929,97;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;21838;11541,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11541,16;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;21841;635,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;635,17;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;21848;42314,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42314,47;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;2188;12067,69;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12067,69;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;28182;0,00;17929,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17929,97
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;281838;0,00;11541,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11541,16
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;281841;0,00;635,17;0,00;0,00;0,00;0,00;0,00;0,00;0,00;635,17
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;281848;0,00;19060,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19060,36
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;28188;0,00;7697,82;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7697,82
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;4011;0,00;113,52;0,00;0,00;644648,45;656229,99;0,00;0,00;0,00;11695,06
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;4021;0,00;0,00;0,00;0,00;99910,60;102762,46;0,00;0,00;0,00;2851,86
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;4041;0,00;0,00;0,00;0,00;9299,04;9299,04;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;408;0,00;1362,00;0,00;0,00;1362,00;0,00;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;421;0,00;0,00;0,00;0,00;881417,24;881417,24;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;427;0,00;0,00;0,00;0,00;1382,22;1382,22;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;431;0,00;0,00;0,00;0,00;728933,43;728933,43;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;437;0,00;0,00;0,00;0,00;164493,93;164493,93;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;44341;0,00;0,00;0,00;0,00;10500,00;10500,00;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;447;0,00;0,00;0,00;0,00;121648,70;121648,70;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;46711;0,00;0,00;0,00;0,00;29599,77;29599,77;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;46721;100,00;0,00;0,00;0,00;46821,07;46921,07;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;47138;0,00;599,95;0,00;0,00;2438590,67;2438012,39;0,00;0,00;0,00;21,67
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;4728;0,00;0,00;0,00;0,00;374,73;374,73;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;5118;0,00;0,00;0,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;515;717517,99;0,00;0,00;0,00;2449863,70;2667394,88;0,00;0,00;499986,81;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;;580;0,00;0,00;0,00;0,00;5425,41;5425,41;0,00;0,00;0,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;21848;0,00;0,00;3299,04;0,00;0,00;0,00;0,00;0,00;3299,04;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;275;0,00;0,00;6000,00;0,00;0,00;0,00;0,00;0,00;6000,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;281848;0,00;0,00;0,00;4277,46;0,00;0,00;0,00;4277,46;0,00;4277,46
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;28188;0,00;0,00;0,00;1147,95;0,00;0,00;0,00;1147,95;0,00;1147,95
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;60611;0,00;0,00;660,78;0,00;0,00;0,00;0,00;0,00;660,78;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;60612;0,00;0,00;14899,08;0,00;0,00;0,00;0,00;0,00;14899,08;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;60622;0,00;0,00;1036,65;0,00;0,00;0,00;0,00;0,00;1036,65;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;60632;0,00;0,00;236,05;0,00;0,00;0,00;0,00;0,00;236,05;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6064;0,00;0,00;7938,81;0,00;0,00;0,00;0,00;0,00;7938,81;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6132;0,00;0,00;168894,57;0,00;0,00;0,00;0,00;0,00;168894,57;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;61551;0,00;0,00;1052,00;0,00;0,00;0,00;0,00;0,00;1052,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6156;0,00;0,00;1696,00;0,00;0,00;0,00;0,00;0,00;1696,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6161;0,00;0,00;4931,00;0,00;0,00;0,00;0,00;0,00;4931,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6168;0,00;0,00;517,00;0,00;0,00;0,00;0,00;0,00;517,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6182;0,00;0,00;634,01;0,00;0,00;0,00;0,00;0,00;634,01;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6184;0,00;0,00;4020,00;0,00;0,00;0,00;0,00;0,00;4020,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6188;0,00;0,00;2144,27;0,00;0,00;0,00;0,00;0,00;2144,27;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6218;0,00;0,00;44164,17;0,00;0,00;0,00;0,00;0,00;44164,17;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6225;0,00;0,00;3011,91;0,00;0,00;0,00;0,00;0,00;3011,91;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;62261;0,00;0,00;387,08;0,00;0,00;0,00;0,00;0,00;387,08;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;62268;0,00;0,00;17790,84;0,00;0,00;0,00;0,00;0,00;17790,84;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6227;0,00;0,00;3960,00;0,00;0,00;0,00;0,00;0,00;3960,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6232;0,00;0,00;385,49;0,00;0,00;0,00;0,00;0,00;385,49;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6236;0,00;0,00;53580,73;0,00;0,00;0,00;0,00;0,00;53580,73;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6251;0,00;0,00;1426,58;0,00;0,00;0,00;0,00;0,00;1426,58;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6261;0,00;0,00;58007,85;0,00;0,00;0,00;0,00;0,00;58007,85;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6281;0,00;0,00;29,25;0,00;0,00;0,00;0,00;0,00;29,25;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6282;0,00;0,00;163,76;0,00;0,00;0,00;0,00;0,00;163,76;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6283;0,00;0,00;41718,01;0,00;0,00;0,00;0,00;0,00;41718,01;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;62878;0,00;0,00;4882,83;0,00;0,00;0,00;0,00;0,00;4882,83;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6288;0,00;0,00;198282,00;0,00;0,00;0,00;0,00;0,00;198282,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;631;0,00;0,00;103747,00;0,00;0,00;0,00;0,00;0,00;103747,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6336;0,00;0,00;10093,70;0,00;0,00;0,00;0,00;0,00;10093,70;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;637;0,00;0,00;7808,00;0,00;0,00;0,00;0,00;0,00;7808,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;64111;0,00;0,00;834183,27;0,00;0,00;0,00;0,00;0,00;834183,27;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;64131;0,00;0,00;52121,04;0,00;0,00;0,00;0,00;0,00;52121,04;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6419;0,00;0,00;0,00;16650,90;0,00;0,00;0,00;0,00;0,00;16650,90
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6451;0,00;0,00;727020,00;0,00;0,00;0,00;0,00;0,00;727020,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6453;0,00;0,00;105213,01;0,00;0,00;0,00;0,00;0,00;105213,01;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6455;0,00;0,00;54396,75;0,00;0,00;0,00;0,00;0,00;54396,75;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6475;0,00;0,00;4429,65;0,00;0,00;0,00;0,00;0,00;4429,65;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6478;0,00;0,00;25112,00;0,00;0,00;0,00;0,00;0,00;25112,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;651123;0,00;0,00;102762,46;0,00;0,00;0,00;0,00;0,00;102762,46;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6574;0,00;0,00;9902,56;0,00;0,00;0,00;0,00;0,00;9902,56;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;6811;0,00;0,00;5425,41;0,00;0,00;0,00;5425,41;0,00;5425,41;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;74718;0,00;0,00;0,00;503061,00;0,00;0,00;0,00;0,00;0,00;503061,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7473;0,00;0,00;0,00;1525000,00;0,00;0,00;0,00;0,00;0,00;1525000,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;747813;0,00;0,00;0,00;53000,00;0,00;0,00;0,00;0,00;0,00;53000,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7478211;0,00;0,00;0,00;214838,00;0,00;0,00;0,00;0,00;0,00;214838,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7478213;0,00;0,00;0,00;15000,00;0,00;0,00;0,00;0,00;0,00;15000,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7478221;0,00;0,00;0,00;60000,00;0,00;0,00;0,00;0,00;0,00;60000,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7478222;0,00;0,00;0,00;40000,00;0,00;0,00;0,00;0,00;0,00;40000,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7478223;0,00;0,00;0,00;11592,00;0,00;0,00;0,00;0,00;0,00;11592,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7498;0,00;0,00;10500,00;0,00;0,00;0,00;0,00;0,00;10500,00;0,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7588;0,00;0,00;0,00;23655,00;0,00;0,00;0,00;0,00;0,00;23655,00
2018;13000014400035;049;GIPMDPH MAINE-ET-LOIRE;984;1;421;90;M52;130000144;052;06;;;;SYND;DEF;52;7788;0,00;0,00;0,00;118,00;0,00;0,00;0,00;0,00;0,00;118,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;110;0,00;2026310,39;0,00;0,00;104660,60;0,00;0,00;0,00;0,00;1921649,79
